Japan	23220	23225	2050	23303	23307	Doc1	POP	0.0	Even if China turned itself into a country of high energy efficiency, even higher than today's Japan, energy consumption would still reach 7.8 billion tonnes of standard coal by 2050 and greenhouse gas emissions would be 17 billion tonnes, the report said. 1.0
Japan	23220	23225	17 billion	23346	23356	Doc1	CO2	-686840.0	Even if China turned itself into a country of high energy efficiency, even higher than today's Japan, energy consumption would still reach 7.8 billion tonnes of standard coal by 2050 and greenhouse gas emissions would be 17 billion tonnes, the report said. 0.9148563116583284
Finland	23461	23468	2008	23531	23535	Doc1	POP	0.0	According to the authority's preliminary estimate, greenhouse gas emissions in Finland amounted to 70.1 million tons of carbon dioxide equivalent in 2008. NaN
Brazil	23689	23695	20	23772	23774	Doc1	POP	0.0	Brazil has 36.4 million active internet users in July: survey RIO DE JANEIRO, Aug. 20 (Xinhua) The number of active internet users in Brazil jumped to 36.4 million in July, up 10 percent from June, according to a survey released on Thursday by consulting company Ibope Nielsen Online. 0.9656577632914243
RIO de JANEIRO	23751	23765	20	23772	23774	Doc1	POP	0.0	Brazil has 36.4 million active internet users in July: survey RIO DE JANEIRO, Aug. 20 (Xinhua) The number of active internet users in Brazil jumped to 36.4 million in July, up 10 percent from June, according to a survey released on Thursday by consulting company Ibope Nielsen Online. 1.0
Xinhua	23776	23782	20	23772	23774	Doc1	POP	0.0	Brazil has 36.4 million active internet users in July: survey RIO DE JANEIRO, Aug. 20 (Xinhua) The number of active internet users in Brazil jumped to 36.4 million in July, up 10 percent from June, according to a survey released on Thursday by consulting company Ibope Nielsen Online. NaN
Brazil	23823	23829	20	23772	23774	Doc1	POP	0.0	Brazil has 36.4 million active internet users in July: survey RIO DE JANEIRO, Aug. 20 (Xinhua) The number of active internet users in Brazil jumped to 36.4 million in July, up 10 percent from June, according to a survey released on Thursday by consulting company Ibope Nielsen Online. NaN
Ibope Nielsen Online	23952	23972	20	23772	23774	Doc1	POP	0.0	Brazil has 36.4 million active internet users in July: survey RIO DE JANEIRO, Aug. 20 (Xinhua) The number of active internet users in Brazil jumped to 36.4 million in July, up 10 percent from June, according to a survey released on Thursday by consulting company Ibope Nielsen Online. 1.0
Greece	23974	23980	132,000	24010	24017	Doc1	AGL	470707.0	Greece has an area of approximately 132,000 square kilometers and a population of 11.31 million, of which 98 percent are Greeks. 1.0
ITU	24489	24492	93 percent	24508	24518	Doc1	INF	1275456.0	Studies cited by the ITU indicated that 93 percent of US teenagers use the Internet, while in South Korea, 30 percent of under-18s spend at least two hours a day online. 1.0
US	24522	24524	93 percent	24508	24518	Doc1	INF	0.0	Studies cited by the ITU indicated that 93 percent of US teenagers use the Internet, while in South Korea, 30 percent of under-18s spend at least two hours a day online. NaN
China	24870	24875	2010	24864	24868	Doc1	POP	0.0	By June 2010, China had 440 million netizens, accounting for 33 percent of its total population, said Hu Qiheng, chairwoman of the Internet Society of China, at the forum. NaN
Hu Qiheng	24958	24967	2010	24864	24868	Doc1	POP	0.0	By June 2010, China had 440 million netizens, accounting for 33 percent of its total population, said Hu Qiheng, chairwoman of the Internet Society of China, at the forum. NaN
Hu Qiheng	24958	24967	33 percent	24917	24927	Doc1	INF	0.0	By June 2010, China had 440 million netizens, accounting for 33 percent of its total population, said Hu Qiheng, chairwoman of the Internet Society of China, at the forum. NaN
China	25007	25012	2010	24864	24868	Doc1	POP	0.0	By June 2010, China had 440 million netizens, accounting for 33 percent of its total population, said Hu Qiheng, chairwoman of the Internet Society of China, at the forum. 0.9985660339148614
International Telecommunication Union	25235	25272	2010	25285	25289	Doc1	POP	0.0	According to the International Telecommunication Union, as of June 2010, Singapore Internet usage has a 77.8 percent penetration rate, said Dr Sundeep Muppidi of the Asian Media Information and Communication Center (AMIC). NaN
Singapore	25291	25300	2010	25285	25289	Doc1	POP	0.0	According to the International Telecommunication Union, as of June 2010, Singapore Internet usage has a 77.8 percent penetration rate, said Dr Sundeep Muppidi of the Asian Media Information and Communication Center (AMIC). NaN
Sundeep Muppidi	25361	25376	2010	25285	25289	Doc1	POP	0.0	According to the International Telecommunication Union, as of June 2010, Singapore Internet usage has a 77.8 percent penetration rate, said Dr Sundeep Muppidi of the Asian Media Information and Communication Center (AMIC). NaN
asian Media Information and Communication Center	25384	25432	2010	25285	25289	Doc1	POP	0.0	According to the International Telecommunication Union, as of June 2010, Singapore Internet usage has a 77.8 percent penetration rate, said Dr Sundeep Muppidi of the Asian Media Information and Communication Center (AMIC). 1.0
AMIC	25434	25438	2010	25285	25289	Doc1	POP	0.0	According to the International Telecommunication Union, as of June 2010, Singapore Internet usage has a 77.8 percent penetration rate, said Dr Sundeep Muppidi of the Asian Media Information and Communication Center (AMIC). 1.0
Serbia	25772	25778	88,300	25754	25760	Doc1	AGL	299205.0	With a total area of about 88,300 square km, Serbia has a population of about 9.9 million. 1.0
Serbia	25772	25778	9.9 million	25805	25816	Doc1	POP	815449.0	With a total area of about 88,300 square km, Serbia has a population of about 9.9 million. 1.0
Sweden	25953	25959	449,964	25980	25987	Doc1	AGL	250253.0	Sweden has a total area of 449,964 square km with Stockholm as its capital. 1.0
Stockholm	26003	26012	449,964	25980	25987	Doc1	AGL	0.0	Sweden has a total area of 449,964 square km with Stockholm as its capital. NaN
Zimbabwe	26066	26074	47	26099	26101	Doc1	LIFE	0.0	In stark contrast to the leaders, in Zimbabwe life expectancy is just 47 years and per capita income 176 dollars. NaN
Zimbabwe	26066	26074	176 dollar	26130	26141	Doc1	FDI	0.0	In stark contrast to the leaders, in Zimbabwe life expectancy is just 47 years and per capita income 176 dollars. 1.0
Liechtenstein	26204	26217	81,011 dollar	26238	26252	Doc1	FDI	0.0	It does not top any individual category -- average income in Liechtenstein is a wallet-busting 81,011 dollars and Japan's life expectancy is 83.6 years -- but Norway's all-round performance gave it superiority in the UN Development Programme (UNDP) 20th annual rankings. NaN
Japan	26257	26262	81,011 dollar	26238	26252	Doc1	FDI	0.0	It does not top any individual category -- average income in Liechtenstein is a wallet-busting 81,011 dollars and Japan's life expectancy is 83.6 years -- but Norway's all-round performance gave it superiority in the UN Development Programme (UNDP) 20th annual rankings. NaN
Norway	26302	26308	81,011 dollar	26238	26252	Doc1	FDI	0.0	It does not top any individual category -- average income in Liechtenstein is a wallet-busting 81,011 dollars and Japan's life expectancy is 83.6 years -- but Norway's all-round performance gave it superiority in the UN Development Programme (UNDP) 20th annual rankings. 1.0
UN development Programme	26360	26384	81,011 dollar	26238	26252	Doc1	FDI	0.0	It does not top any individual category -- average income in Liechtenstein is a wallet-busting 81,011 dollars and Japan's life expectancy is 83.6 years -- but Norway's all-round performance gave it superiority in the UN Development Programme (UNDP) 20th annual rankings. 1.0
UNDP	26386	26390	81,011 dollar	26238	26252	Doc1	FDI	0.0	It does not top any individual category -- average income in Liechtenstein is a wallet-busting 81,011 dollars and Japan's life expectancy is 83.6 years -- but Norway's all-round performance gave it superiority in the UN Development Programme (UNDP) 20th annual rankings. 1.0
Togo	26414	26418	6.5 million	26432	26443	Doc1	POP	7143006.0	Togo, a nation of 6.5 million people, covers about 22,000 square miles near Africa's Atlantic coast, an area slightly larger than West Virginia. 1.0
Togo	26414	26418	22,000	26465	26471	Doc1	AGL	-80559.0	Togo, a nation of 6.5 million people, covers about 22,000 square miles near Africa's Atlantic coast, an area slightly larger than West Virginia. 0.9611951240894758
Sri Lanka	26559	26568	65,000	26591	26597	Doc1	AGL	113069.0	Sri Lanka has a surface area of 65,000 square kilometres (25,000 square miles). 1.0
Zimbabwe	26658	26666	47	26711	26713	Doc1	LIFE	0.0	Life expectancy in Zimbabwe, plagued by AIDS and poverty, has fallen to 47 years from 61 years over the past quarter century. NaN
Guinea-Bissau	26796	26809	46	26818	26820	Doc1	LIFE	586952.0	The average life expectancy in Guinea-Bissau is just 46 years. 1.0
Japan	26828	26833	83	26883	26885	Doc1	LIFE	424205.0	Japan has the world's highest life expectancy -- early 83 years -- according to the World Bank. 1.0
World Bank	26912	26922	83	26883	26885	Doc1	LIFE	14847.0	Japan has the world's highest life expectancy -- early 83 years -- according to the World Bank. 1.0
indian	26924	26930	8.51 percent	26972	26984	Doc1	INF	1916819.0	Indian wholesale inflation continued to slow to 8.51 percent in August from 9.78 percent in July on cheaper manufactured products, fuels and non-food articles, said a release by the Ministry Commerce and Industry Tuesday. 0.9165471265423066
West Bank	27270	27279	300,000	27262	27269	Doc1	POP	-266645.0	Israel in September said its population was 7.6 million, which includes 5.8 million Jews, a figure which counts the 300,000 West Bank settlers, and 1.6 million Arabs. 0.8742003208152481
Spain	27947	27952	47 million	27969	27979	Doc1	POP	329571.0	There are now about one million Muslims among Spain's population of 47 million. 1.0
Brazil	28099	28105	190 million	28133	28144	Doc1	POP	531096.0	There are 124 million credit cards in Brazil, which has a population of 190 million, Febraban said. 1.0
China	28221	28226	1.3 billion	28272	28283	Doc1	POP	1689827.0	Despite its remarkable economic growth over the past years, China is a developing country with a population of 1.3 billion. 1.0
Pakistan	28506	28514	20 percent	28492	28502	Doc1	INF	0.0	Shiites account for about 20 percent of Pakistan's mostly Sunni Muslim population of 167 million. NaN
indian	29445	29451	8.51 percent	29493	29505	Doc1	INF	1916819.0	Indian wholesale inflation continued to slow to 8.51 percent in August from 9.78 percent in July on cheaper manufactured products, fuels and non-food articles, said a release by the Ministry Commerce and Industry Tuesday. 0.9165471265423066
Bank Negara Malaysia	29903	29923	1.8 percent	29998	30009	Doc1	INF	-83873.0	According to Bank Negara Malaysia, the country's central bank, headline inflation moderated in September to 1.8 percent, and inflation is expected to remain moderate going into 2011. 0.7997330506248717
Bank Negara Malaysia	29903	29923	2011	30067	30071	Doc1	POP	0.0	According to Bank Negara Malaysia, the country's central bank, headline inflation moderated in September to 1.8 percent, and inflation is expected to remain moderate going into 2011. NaN
Nahar	30258	30263	7.18 percent	30328	30340	Doc1	INF	0.0	According to the BBS statistics, Nahar said Bangladesh's annual average food inflation was recorded at 7.18 percent in the last fiscal year 2008-09, compared with 12.28 percent in the previous 2007-08 fiscal year. 1.0
Brazil	30462	30468	2012	30547	30551	Doc1	POP	0.0	According to the bank, Brazil's inflation will return to the target of 4.5 percent set by the government in 2012. 1.0
Azerbaijan	31146	31156	2008	31189	31193	Doc1	POP	0.0	Annual inflation in Azerbaijan remained in single digits up to 2008 when it suddenly spiked to 16.70 percent followed 2009's 20.80 percent record high in a decade. NaN
Azerbaijan	31146	31156	2009	31244	31248	Doc1	POP	0.0	Annual inflation in Azerbaijan remained in single digits up to 2008 when it suddenly spiked to 16.70 percent followed 2009's 20.80 percent record high in a decade. 1.0
Azerbaijan	31146	31156	20.80 percent	31251	31264	Doc1	POP	0.0	Annual inflation in Azerbaijan remained in single digits up to 2008 when it suddenly spiked to 16.70 percent followed 2009's 20.80 percent record high in a decade. 1.0
Malaysia	31634	31642	2010	31584	31588	Doc1	LIFE	0.0	Another indicator of private consumption, namely sales of passenger cars, rose by 15.1 percent year-on-year in May 2010, said the MIER, adding that the inflation in Malaysia was expected to be at 2.2 percent for the year 2010. NaN
Malaysia	31634	31642	2010	31690	31694	Doc1	LIFE	0.0	Another indicator of private consumption, namely sales of passenger cars, rose by 15.1 percent year-on-year in May 2010, said the MIER, adding that the inflation in Malaysia was expected to be at 2.2 percent for the year 2010. NaN
